code,name,date,type,entry_price,exit_price,pnl,pnl_pct,volume_k,baseline_volume_k,volume_ratio,volume_shares,desired_shares,realistic_shares,fill_ratio,naive_pnl_twd,realistic_pnl_twd
4923,力士,2026-06-17,locked,52.5,53.3,0.7999999999999972,0.015238095238095184,2685,1797.15,1.49403221767799,2685000,1904.7619047619048,1904.7619047619048,1.0,1523.8095238095184,1523.8095238095184
4976,佳凌,2026-06-17,not_locked,41.85,41.7,-0.14999999999999858,-0.0035842293906809693,27817,2434.0,11.428512736236648,27817000,2389.486260454002,2389.486260454002,1.0,-358.4229390680969,-358.4229390680969
5202,力新,2026-06-17,locked,15.95,16.65,0.6999999999999993,0.043887147335423156,811,1308.75,0.6196752626552053,811000,6269.592476489029,6269.592476489029,1.0,4388.714733542316,4388.714733542316
5227,立凱-KY,2026-06-17,locked,41.0,41.2,0.20000000000000284,0.004878048780487874,4192,372.3,11.259736771420897,4192000,2439.0243902439024,2439.0243902439024,1.0,487.80487804878743,487.80487804878743
5230,雷笛克光學,2026-06-17,not_locked,22.05,21.35,-0.6999999999999993,-0.03174603174603171,3638,472.1,7.705994492692226,3638000,4535.14739229025,4535.14739229025,1.0,-3174.6031746031717,-3174.6031746031717
5321,美而快,2026-06-17,locked,40.15,39.9,-0.25,-0.006226650062266501,286,667.55,0.4284323271665044,286000,2490.6600249066005,2490.6600249066005,1.0,-622.6650062266501,-622.6650062266501
5425,台半,2026-06-17,locked,108.0,118.5,10.5,0.09722222222222222,43214,37134.95,1.1637015803171946,43214000,925.925925925926,925.925925925926,1.0,9722.222222222223,9722.222222222223
5508,永信建,2026-06-17,locked,61.1,60.5,-0.6000000000000014,-0.0098199672667758,3719,1404.9,2.647163499181436,3719000,1636.6612111292961,1636.6612111292961,1.0,-981.99672667758,-981.99672667758
6116,彩晶,2026-06-17,locked,18.25,19.4,1.1499999999999986,0.06301369863013691,31780,114855.35,0.27669586135952745,31780000,5479.45205479452,5479.45205479452,1.0,6301.3698630136905,6301.3698630136905
6142,友勁,2026-06-17,locked,9.39,9.69,0.29999999999999893,0.03194888178913727,1930,627.0,3.0781499202551834,1930000,10649.627263045793,10649.627263045793,1.0,3194.8881789137267,3194.8881789137267
6175,立敦,2026-06-17,locked,107.5,108.0,0.5,0.004651162790697674,12823,14953.35,0.8575335961506954,12823000,930.2325581395348,930.2325581395348,1.0,465.1162790697674,465.1162790697674
6182,合晶,2026-06-17,not_locked,117.5,114.0,-3.5,-0.029787234042553193,172355,24002.7,7.180650510150941,172355000,851.063829787234,851.063829787234,1.0,-2978.723404255319,-2978.723404255319
6207,雷科,2026-06-17,locked,164.0,164.5,0.5,0.003048780487804878,42376,19689.4,2.1522240393308074,42376000,609.7560975609756,609.7560975609756,1.0,304.8780487804878,304.8780487804878
6209,今國光,2026-06-17,not_locked,104.5,95.7,-8.799999999999997,-0.08421052631578944,95741,23768.45,4.0280708249801735,95741000,956.9377990430622,956.9377990430622,1.0,-8421.052631578945,-8421.052631578945
6269,台郡,2026-06-17,not_locked,80.6,79.9,-0.6999999999999886,-0.008684863523573061,21371,9710.1,2.2009042131388967,21371000,1240.694789081886,1240.694789081886,1.0,-868.4863523573061,-868.4863523573061
6405,悅城,2026-06-17,locked,65.0,71.5,6.5,0.1,2304,2109.1,1.0924090844436016,2304000,1538.4615384615386,1538.4615384615386,1.0,10000.0,10000.0
6432,今展科,2026-06-17,locked,79.0,83.8,4.799999999999997,0.06075949367088604,4792,4800.7,0.9981877642843753,4792000,1265.8227848101267,1265.8227848101267,1.0,6075.949367088604,6075.949367088604
6465,威潤,2026-06-17,locked,70.4,71.3,0.8999999999999915,0.012784090909090787,812,753.9,1.0770659238625813,812000,1420.4545454545453,1420.4545454545453,1.0,1278.4090909090787,1278.4090909090787
6488,環球晶,2026-06-17,not_locked,1145.0,1100.0,-45.0,-0.039301310043668124,16500,6542.35,2.5220295459582562,16500000,87.33624454148472,87.33624454148472,1.0,-3930.1310043668122,-3930.1310043668122
6498,久禾光,2026-06-17,not_locked,114.5,110.5,-4.0,-0.034934497816593885,1672,232.85,7.180588361606184,1672000,873.3624454148471,873.3624454148471,1.0,-3493.4497816593885,-3493.4497816593885
6654,天正國際,2026-06-17,locked,227.5,234.0,6.5,0.02857142857142857,501,199.2,2.5150602409638556,501000,439.56043956043953,439.56043956043953,1.0,2857.142857142857,2857.142857142857
6668,中揚光,2026-06-17,not_locked,48.15,46.15,-2.0,-0.04153686396677051,12881,1083.75,11.88558246828143,12881000,2076.8431983385253,2076.8431983385253,1.0,-4153.686396677051,-4153.686396677051
6693,廣閎科,2026-06-17,locked,195.5,210.0,14.5,0.0741687979539642,2904,1835.65,1.5820009261024703,2904000,511.5089514066496,511.5089514066496,1.0,7416.8797953964195,7416.8797953964195
6715,嘉基,2026-06-17,locked,475.0,470.0,-5.0,-0.010526315789473684,1019,557.3,1.8284586398708058,1019000,210.52631578947367,210.52631578947367,1.0,-1052.6315789473683,-1052.6315789473683
6742,澤米,2026-06-17,locked,67.5,68.1,0.5999999999999943,0.008888888888888804,7843,3633.7,2.1584060324187466,7843000,1481.4814814814815,1481.4814814814815,1.0,888.8888888888805,888.8888888888805
6757,台灣虎航,2026-06-17,not_locked,62.0,59.1,-2.8999999999999986,-0.04677419354838707,17890,3725.05,4.802620099059073,17890000,1612.9032258064517,1612.9032258064517,1.0,-4677.4193548387075,-4677.4193548387075
6834,天二科技,2026-06-17,locked,92.4,101.5,9.099999999999994,0.09848484848484841,5073,4240.1,1.1964340463668308,5073000,1082.2510822510822,1082.2510822510822,1.0,9848.48484848484,9848.48484848484
6859,伯特光,2026-06-17,locked,139.0,135.0,-4.0,-0.02877697841726619,925,151.4,6.1096433289299865,925000,719.4244604316547,719.4244604316547,1.0,-2877.6978417266187,-2877.6978417266187
6862,三集瑞-KY,2026-06-17,locked,206.5,227.0,20.5,0.09927360774818401,1737,2125.9,0.8170657133449363,1737000,484.26150121065376,484.26150121065376,1.0,9927.360774818402,9927.360774818402
7712,博盛半導體,2026-06-17,locked,168.0,175.0,7.0,0.041666666666666664,1530,1135.55,1.3473647131346045,1530000,595.2380952380952,595.2380952380952,1.0,4166.666666666666,4166.666666666666
8064,東捷,2026-06-17,locked,154.0,159.0,5.0,0.032467532467532464,17590,15918.1,1.1050313793731663,17590000,649.3506493506494,649.3506493506494,1.0,3246.753246753247,3246.753246753247
8091,翔名,2026-06-17,not_locked,272.5,260.5,-12.0,-0.044036697247706424,4029,745.45,5.40478905359179,4029000,366.9724770642202,366.9724770642202,1.0,-4403.6697247706425,-4403.6697247706425
8215,明基材,2026-06-17,locked,32.05,32.05,0.0,0.0,10968,5104.75,2.148587100249767,10968000,3120.1248049922,3120.1248049922,1.0,0.0,0.0
8261,富鼎,2026-06-17,locked,195.5,215.0,19.5,0.09974424552429667,14234,11273.75,1.262578999889123,14234000,511.5089514066496,511.5089514066496,1.0,9974.424552429668,9974.424552429668
8291,尚茂,2026-06-17,locked,43.1,47.4,4.299999999999997,0.09976798143851501,82,189.05,0.4337476857974081,82000,2320.185614849188,2320.185614849188,1.0,9976.798143851502,9976.798143851502
8431,匯鑽科,2026-06-17,not_locked,59.2,58.8,-0.4000000000000057,-0.0067567567567568525,4158,668.05,6.22408502357608,4158000,1689.1891891891892,1689.1891891891892,1.0,-675.6756756756853,-675.6756756756853
8438,昶昕,2026-06-17,not_locked,89.6,88.2,-1.3999999999999915,-0.015624999999999906,1477,459.05,3.217514431979087,1477000,1116.0714285714287,1116.0714285714287,1.0,-1562.4999999999907,-1562.4999999999907
8996,高力,2026-06-17,locked,1515.0,1555.0,40.0,0.026402640264026403,4404,3662.85,1.2023424382652852,4404000,66.00660066006601,66.00660066006601,1.0,2640.2640264026404,2640.2640264026404
9906,欣巴巴,2026-06-17,locked,47.6,48.05,0.44999999999999574,0.009453781512604953,503,401.45,1.2529580271515757,503000,2100.8403361344535,2100.8403361344535,1.0,945.3781512604951,945.3781512604951
1303,南亞,2026-06-18,locked,139.0,152.5,13.5,0.09712230215827339,134284,81571.95,1.6462031372303838,134284000,719.4244604316547,719.4244604316547,1.0,9712.230215827338,9712.230215827338
1435,中福,2026-06-18,locked,14.1,15.5,1.4000000000000004,0.099290780141844,17,0.0,,17000,7092.198581560284,850.0,0.11985,9929.0780141844,1190.0000000000002
1563,巧新,2026-06-18,locked,67.7,69.4,1.7000000000000028,0.0251107828655835,6707,2652.0,2.5290346907993966,6707000,1477.1048744460857,1477.1048744460857,1.0,2511.0782865583496,2511.0782865583496
1568,倉佑,2026-06-18,locked,46.05,46.05,0.0,0.0,4203,1685.55,2.4935481000266977,4203000,2171.5526601520087,2171.5526601520087,1.0,0.0,0.0
1708,東鹼,2026-06-18,locked,50.3,53.8,3.5,0.06958250497017893,21194,10606.5,1.9982086456418233,21194000,1988.0715705765408,1988.0715705765408,1.0,6958.2504970178925,6958.2504970178925
1725,元禎,2026-06-18,locked,37.45,41.15,3.6999999999999957,0.0987983978638183,767,217.55,3.525626292806251,767000,2670.2269692923896,2670.2269692923896,1.0,9879.83978638183,9879.83978638183
1905,華紙,2026-06-18,locked,17.1,18.8,1.6999999999999993,0.09941520467836253,44217,9476.0,4.666209371042634,44217000,5847.953216374269,5847.953216374269,1.0,9941.520467836253,9941.520467836253
2061,風青,2026-06-18,locked,52.8,55.7,2.9000000000000057,0.054924242424242535,6613,2711.5,2.438871473354232,6613000,1893.939393939394,1893.939393939394,1.0,5492.424242424253,5492.424242424253
2241,艾姆勒,2026-06-18,locked,50.6,54.1,3.5,0.0691699604743083,8362,4921.65,1.699023701400953,8362000,1976.284584980237,1976.284584980237,1.0,6916.99604743083,6916.99604743083
2243,宏旭-KY,2026-06-18,locked,51.7,50.0,-1.7000000000000028,-0.032882011605415915,1614,2145.6,0.7522371364653244,1614000,1934.2359767891683,1934.2359767891683,1.0,-3288.2011605415914,-3288.2011605415914
2305,全友,2026-06-18,locked,33.65,37.0,3.3500000000000014,0.09955423476968801,9123,9177.1,0.9941048915234659,9123000,2971.7682020802376,2971.7682020802376,1.0,9955.423476968801,9955.423476968801
2316,楠梓電,2026-06-18,locked,205.5,226.0,20.5,0.09975669099756691,5702,7718.4,0.7387541459369817,5702000,486.61800486618006,486.61800486618006,1.0,9975.669099756691,9975.669099756691
2327,國巨*,2026-06-18,locked,1080.0,1115.0,35.0,0.032407407407407406,93655,48448.45,1.9330855785892016,93655000,92.5925925925926,92.5925925925926,1.0,3240.740740740741,3240.740740740741
2332,友訊,2026-06-18,locked,20.05,20.8,0.75,0.03740648379052369,16857,9207.7,1.8307503502503337,16857000,4987.5311720698255,4987.5311720698255,1.0,3740.648379052369,3740.648379052369
2342,茂矽,2026-06-18,locked,55.2,57.1,1.8999999999999986,0.034420289855072436,29235,11410.8,2.5620464822799454,29235000,1811.5942028985505,1811.5942028985505,1.0,3442.0289855072433,3442.0289855072433
2344,華邦電,2026-06-18,locked,218.5,229.5,11.0,0.05034324942791762,338003,266593.2,1.2678605455803074,338003000,457.66590389016017,457.66590389016017,1.0,5034.324942791762,5034.324942791762
2351,順德,2026-06-18,not_locked,198.0,195.0,-3.0,-0.015151515151515152,13403,6897.1,1.9432805091995184,13403000,505.050505050505,505.050505050505,1.0,-1515.151515151515,-1515.151515151515
2375,凱美,2026-06-18,locked,219.0,224.5,5.5,0.02511415525114155,18935,17029.85,1.1118712143677132,18935000,456.62100456621005,456.62100456621005,1.0,2511.415525114155,2511.415525114155
2379,瑞昱,2026-06-18,locked,819.0,840.0,21.0,0.02564102564102564,6727,6072.8,1.1077262547753919,6727000,122.1001221001221,122.1001221001221,1.0,2564.1025641025644,2564.1025641025644
2388,威盛,2026-06-18,not_locked,82.7,81.4,-1.2999999999999972,-0.01571946795646913,26511,12067.7,2.196856070336518,26511000,1209.1898428053205,1209.1898428053205,1.0,-1571.9467956469132,-1571.9467956469132
2426,鼎元,2026-06-18,locked,81.8,85.0,3.200000000000003,0.03911980440097803,39099,19094.85,2.0476201698363696,39099000,1222.4938875305625,1222.4938875305625,1.0,3911.9804400978032,3911.9804400978032
2449,京元電子,2026-06-18,locked,308.5,314.0,5.5,0.017828200972447326,52543,41598.3,1.2631045018666627,52543000,324.14910858995137,324.14910858995137,1.0,1782.8200972447326,1782.8200972447326
2458,義隆,2026-06-18,locked,172.0,177.0,5.0,0.029069767441860465,14910,3666.0,4.067103109656301,14910000,581.3953488372093,581.3953488372093,1.0,2906.9767441860467,2906.9767441860467
2472,立隆電,2026-06-18,locked,402.0,429.5,27.5,0.06840796019900497,18705,10461.85,1.7879246978306895,18705000,248.75621890547265,248.75621890547265,1.0,6840.796019900498,6840.796019900498
2481,強茂,2026-06-18,locked,160.0,176.0,16.0,0.1,11956,44980.3,0.2658052525216595,11956000,625.0,625.0,1.0,10000.0,10000.0
2483,百容,2026-06-18,locked,39.65,42.5,2.8500000000000014,0.07187894073139979,8963,5018.25,1.7860808050615253,8963000,2522.068095838588,2522.068095838588,1.0,7187.894073139979,7187.894073139979
2486,一詮,2026-06-18,locked,276.5,291.5,15.0,0.054249547920433995,10684,9673.15,1.1045006021823294,10684000,361.6636528028933,361.6636528028933,1.0,5424.9547920434,5424.9547920434
2493,揚博,2026-06-18,locked,273.5,275.5,2.0,0.007312614259597806,3011,7671.7,0.3924814578255146,3011000,365.6307129798903,365.6307129798903,1.0,731.2614259597806,731.2614259597806
3002,歐格,2026-06-18,locked,22.95,23.55,0.6000000000000014,0.026143790849673266,4778,698.7,6.838414197795906,4778000,4357.298474945534,4357.298474945534,1.0,2614.3790849673264,2614.3790849673264
3081,聯亞,2026-06-18,not_locked,2465.0,2440.0,-25.0,-0.010141987829614604,2545,2687.2,0.9470824650193511,2545000,40.56795131845842,40.56795131845842,1.0,-1014.1987829614604,-1014.1987829614604
3090,日電貿,2026-06-18,locked,332.5,339.0,6.5,0.019548872180451128,23571,13443.5,1.7533380444080782,23571000,300.7518796992481,300.7518796992481,1.0,1954.8872180451126,1954.8872180451126
3114,好德,2026-06-18,locked,47.75,52.5,4.75,0.09947643979057591,1585,2182.0,0.726397800183318,1585000,2094.240837696335,2094.240837696335,1.0,9947.643979057591,9947.643979057591
3131,弘塑,2026-06-18,not_locked,3565.0,3520.0,-45.0,-0.012622720897615708,942,588.3,1.601223865374809,942000,28.050490883590463,28.050490883590463,1.0,-1262.272089761571,-1262.272089761571
3234,光環,2026-06-18,locked,145.0,146.0,1.0,0.006896551724137931,8650,3712.55,2.3299349503710385,8650000,689.6551724137931,689.6551724137931,1.0,689.6551724137931,689.6551724137931
3257,虹冠電,2026-06-18,locked,61.1,67.2,6.100000000000001,0.09983633387888709,1935,1596.75,1.2118365429779239,1935000,1636.6612111292961,1636.6612111292961,1.0,9983.633387888709,9983.633387888709
3264,欣銓,2026-06-18,locked,232.5,238.0,5.5,0.023655913978494623,14283,11034.85,1.294353797287684,14283000,430.10752688172045,430.10752688172045,1.0,2365.5913978494623,2365.5913978494623
3265,台星科,2026-06-18,locked,189.5,193.0,3.5,0.018469656992084433,2977,1969.6,1.5114744110479286,2977000,527.7044854881267,527.7044854881267,1.0,1846.9656992084433,1846.9656992084433
3296,勝德,2026-06-18,locked,29.8,30.2,0.3999999999999986,0.01342281879194626,1092,252.3,4.328180737217598,1092000,3355.7046979865772,3355.7046979865772,1.0,1342.281879194626,1342.281879194626
3312,弘憶股,2026-06-18,not_locked,67.7,62.8,-4.900000000000006,-0.07237813884785828,22887,6529.1,3.505383590387649,22887000,1477.1048744460857,1477.1048744460857,1.0,-7237.813884785828,-7237.813884785828
3317,尼克森,2026-06-18,locked,88.3,95.0,6.700000000000003,0.07587768969422427,11502,4995.8,2.3023339605268425,11502000,1132.5028312570782,1132.5028312570782,1.0,7587.768969422427,7587.768969422427
3357,臺慶科,2026-06-18,locked,348.0,366.0,18.0,0.05172413793103448,10261,11844.2,0.8663312000810522,10261000,287.35632183908046,287.35632183908046,1.0,5172.413793103448,5172.413793103448
3450,聯鈞,2026-06-18,locked,565.0,573.0,8.0,0.01415929203539823,15584,11094.25,1.4046916195326409,15584000,176.99115044247787,176.99115044247787,1.0,1415.929203539823,1415.929203539823
3465,進泰電子,2026-06-18,locked,36.3,39.9,3.6000000000000014,0.09917355371900831,146,67.6,2.1597633136094676,146000,2754.820936639119,2754.820936639119,1.0,9917.355371900832,9917.355371900832
3481,群創,2026-06-18,locked,64.4,69.4,5.0,0.07763975155279502,861089,501368.05,1.7174788062382516,861089000,1552.7950310559004,1552.7950310559004,1.0,7763.975155279502,7763.975155279502
3537,堡達,2026-06-18,locked,89.6,90.3,0.7000000000000028,0.007812500000000033,12342,7052.45,1.7500301313727853,12342000,1116.0714285714287,1116.0714285714287,1.0,781.2500000000033,781.2500000000033
3550,聯穎,2026-06-18,locked,37.25,38.4,1.1499999999999986,0.030872483221476472,3088,7204.4,0.4286269501971018,3088000,2684.5637583892617,2684.5637583892617,1.0,3087.2483221476473,3087.2483221476473
3581,博磊,2026-06-18,locked,179.5,185.0,5.5,0.03064066852367688,333,1141.7,0.29167031619514755,333000,557.1030640668523,557.1030640668523,1.0,3064.0668523676877,3064.0668523676877
3624,光頡,2026-06-18,locked,160.5,171.5,11.0,0.06853582554517133,3681,16175.05,0.22757271229455242,3681000,623.0529595015577,623.0529595015577,1.0,6853.582554517135,6853.582554517135
3652,精聯,2026-06-18,not_locked,40.95,40.2,-0.75,-0.018315018315018312,2847,422.0,6.746445497630332,2847000,2442.002442002442,2442.002442002442,1.0,-1831.5018315018315,-1831.5018315018315
3663,鑫科,2026-06-18,not_locked,85.9,85.7,-0.20000000000000284,-0.0023282887077998,10803,5196.25,2.078999278325716,10803000,1164.1443538998835,1164.1443538998835,1.0,-232.82887077998,-232.82887077998
3664,安瑞-KY,2026-06-18,locked,6.75,7.01,0.2599999999999998,0.03851851851851849,42,38.3,1.0966057441253265,42000,14814.814814814816,2100.0,0.14175,3851.851851851849,545.9999999999995
3675,德微,2026-06-18,locked,368.5,405.0,36.5,0.09905020352781546,1029,1858.6,0.5536425266329495,1029000,271.37042062415196,271.37042062415196,1.0,9905.020352781547,9905.020352781547
4169,泰宗,2026-06-18,locked,168.0,169.0,1.0,0.005952380952380952,577,130.1,4.435049961568025,577000,595.2380952380952,595.2380952380952,1.0,595.2380952380952,595.2380952380952
4416,三圓,2026-06-18,not_locked,10.25,10.0,-0.25,-0.024390243902439025,1840,617.2,2.9812054439403757,1840000,9756.09756097561,9756.09756097561,1.0,-2439.0243902439024,-2439.0243902439024
4551,智伸科,2026-06-18,locked,221.5,225.5,4.0,0.01805869074492099,4096,1483.55,2.760945030501163,4096000,451.46726862302484,451.46726862302484,1.0,1805.8690744920993,1805.8690744920993
4576,大銀微系統,2026-06-18,locked,221.0,226.5,5.5,0.024886877828054297,2189,3310.55,0.6612194348371117,2189000,452.4886877828054,452.4886877828054,1.0,2488.68778280543,2488.68778280543
4722,國精化,2026-06-18,not_locked,290.0,277.5,-12.5,-0.04310344827586207,5294,2123.25,2.4933474626162724,5294000,344.82758620689657,344.82758620689657,1.0,-4310.344827586207,-4310.344827586207
4764,雙鍵,2026-06-18,not_locked,347.5,338.5,-9.0,-0.025899280575539568,4691,2882.85,1.6272091853547705,4691000,287.76978417266184,287.76978417266184,1.0,-2589.9280575539565,-2589.9280575539565
4807,日成-KY,2026-06-18,locked,44.0,45.6,1.6000000000000014,0.0363636363636364,475,683.25,0.6952067325283571,475000,2272.7272727272725,2272.7272727272725,1.0,3636.363636363639,3636.363636363639
4908,前鼎,2026-06-18,locked,212.0,212.5,0.5,0.0023584905660377358,1908,2987.9,0.6385755882057632,1908000,471.6981132075472,471.6981132075472,1.0,235.8490566037736,235.8490566037736
4923,力士,2026-06-18,locked,57.7,61.7,4.0,0.06932409012131716,4723,1898.5,2.48775348959705,4723000,1733.102253032929,1733.102253032929,1.0,6932.409012131716,6932.409012131716
4971,IET-KY,2026-06-18,locked,578.0,605.0,27.0,0.04671280276816609,1449,1069.8,1.3544587773415593,1449000,173.01038062283737,173.01038062283737,1.0,4671.280276816609,4671.280276816609
5299,杰力,2026-06-18,locked,117.5,129.0,11.5,0.09787234042553192,847,1143.85,0.740481706517463,847000,851.063829787234,851.063829787234,1.0,9787.234042553191,9787.234042553191
5328,華容,2026-06-18,locked,56.5,58.4,1.8999999999999986,0.03362831858407077,43105,38302.9,1.1253717081474248,43105000,1769.9115044247787,1769.9115044247787,1.0,3362.831858407077,3362.831858407077
5425,台半,2026-06-18,locked,118.5,130.0,11.5,0.0970464135021097,14978,35951.95,0.4166116163379177,14978000,843.8818565400844,843.8818565400844,1.0,9704.64135021097,9704.64135021097
5468,凱鈺,2026-06-18,locked,30.0,33.0,3.0,0.1,1324,600.5,2.2048293089092423,1324000,3333.3333333333335,3333.3333333333335,1.0,10000.0,10000.0
5475,德宏,2026-06-18,locked,252.0,277.0,25.0,0.0992063492063492,1932,3754.3,0.5146099139653197,1932000,396.8253968253968,396.8253968253968,1.0,9920.63492063492,9920.63492063492
5489,彩富,2026-06-18,locked,46.6,51.2,4.600000000000001,0.09871244635193135,529,99.35,5.324609964771012,529000,2145.9227467811156,2145.9227467811156,1.0,9871.244635193136,9871.244635193136
6138,茂達,2026-06-18,locked,358.5,389.0,30.5,0.08507670850767085,2453,1527.95,1.6054190254916718,2453000,278.9400278940028,278.9400278940028,1.0,8507.670850767086,8507.670850767086
6147,頎邦,2026-06-18,locked,252.0,275.0,23.0,0.09126984126984126,26330,54479.75,0.4832988403948256,26330000,396.8253968253968,396.8253968253968,1.0,9126.984126984127,9126.984126984127
6155,鈞寶,2026-06-18,locked,98.5,99.0,0.5,0.005076142131979695,22494,23518.1,0.956454815652625,22494000,1015.2284263959391,1015.2284263959391,1.0,507.61421319796955,507.61421319796955
6166,凌華,2026-06-18,not_locked,156.5,155.5,-1.0,-0.006389776357827476,5724,3462.7,1.653045311462154,5724000,638.9776357827476,638.9776357827476,1.0,-638.9776357827476,-638.9776357827476
6199,天品,2026-06-18,locked,101.0,101.5,0.5,0.0049504950495049506,1865,654.75,2.848415425735013,1865000,990.0990099009902,990.0990099009902,1.0,495.0495049504951,495.0495049504951
6224,聚鼎,2026-06-18,not_locked,86.4,85.0,-1.4000000000000057,-0.01620370370370377,4119,2875.15,1.4326209067353006,4119000,1157.4074074074074,1157.4074074074074,1.0,-1620.370370370377,-1620.370370370377
6243,迅杰,2026-06-18,locked,34.9,36.1,1.2000000000000028,0.03438395415472788,990,374.75,2.6417611741160774,990000,2865.329512893983,2865.329512893983,1.0,3438.395415472788,3438.395415472788
6257,矽格,2026-06-18,locked,235.0,244.0,9.0,0.03829787234042553,17090,10772.15,1.5864985170091395,17090000,425.531914893617,425.531914893617,1.0,3829.787234042553,3829.787234042553
6259,百徽,2026-06-18,locked,35.85,37.15,1.2999999999999972,0.036262203626220284,3647,1600.4,2.278805298675331,3647000,2789.400278940028,2789.400278940028,1.0,3626.2203626220285,3626.2203626220285
6274,台燿,2026-06-18,locked,1835.0,1900.0,65.0,0.035422343324250684,3851,6717.15,0.5733086204714798,3851000,54.49591280653951,54.49591280653951,1.0,3542.234332425068,3542.234332425068
6405,悅城,2026-06-18,locked,71.5,75.8,4.299999999999997,0.0601398601398601,714,2206.65,0.3235673985453062,714000,1398.6013986013986,1398.6013986013986,1.0,6013.98601398601,6013.98601398601
6411,晶焱,2026-06-18,locked,106.5,113.5,7.0,0.06572769953051644,3617,3385.55,1.0683640767379008,3617000,938.9671361502348,938.9671361502348,1.0,6572.769953051643,6572.769953051643
6415,矽力*-KY,2026-06-18,locked,629.0,691.0,62.0,0.0985691573926868,6364,6846.15,0.9295735559402,6364000,158.9825119236884,158.9825119236884,1.0,9856.915739268681,9856.915739268681
6419,京晨科,2026-06-18,not_locked,152.0,149.5,-2.5,-0.01644736842105263,993,617.9,1.6070561579543616,993000,657.8947368421053,657.8947368421053,1.0,-1644.7368421052633,-1644.7368421052633
6432,今展科,2026-06-18,locked,86.9,85.5,-1.4000000000000057,-0.016110471806674402,6902,4786.6,1.441942088329921,6902000,1150.747986191024,1150.747986191024,1.0,-1611.0471806674402,-1611.0471806674402
6435,大中,2026-06-18,locked,317.5,349.0,31.5,0.09921259842519685,857,990.45,0.8652632641728507,857000,314.96062992125985,314.96062992125985,1.0,9921.259842519685,9921.259842519685
6465,威潤,2026-06-18,not_locked,77.4,71.2,-6.200000000000003,-0.08010335917312665,2074,774.35,2.678375411635565,2074000,1291.9896640826873,1291.9896640826873,1.0,-8010.3359173126655,-8010.3359173126655
6525,捷敏-KY,2026-06-18,locked,143.0,157.0,14.0,0.0979020979020979,4186,2519.9,1.6611770308345568,4186000,699.3006993006993,699.3006993006993,1.0,9790.20979020979,9790.20979020979
6531,愛普*,2026-06-18,locked,1025.0,1115.0,90.0,0.08780487804878048,5511,7025.85,0.7843890774781699,5511000,97.5609756097561,97.5609756097561,1.0,8780.487804878048,8780.487804878048
6538,倉和,2026-06-18,locked,114.5,115.5,1.0,0.008733624454148471,821,981.05,0.8368584679679936,821000,873.3624454148471,873.3624454148471,1.0,873.3624454148471,873.3624454148471
6573,虹揚-KY,2026-06-18,locked,16.2,17.8,1.6000000000000014,0.09876543209876552,627,705.0,0.8893617021276595,627000,6172.83950617284,6172.83950617284,1.0,9876.543209876552,9876.543209876552
6603,富強鑫,2026-06-18,locked,24.2,25.75,1.5500000000000007,0.06404958677685954,4545,1513.8,3.0023781212841856,4545000,4132.231404958678,4132.231404958678,1.0,6404.958677685953,6404.958677685953
6620,漢達,2026-06-18,locked,81.8,89.9,8.100000000000009,0.09902200488997566,1676,467.95,3.581579228550059,1676000,1222.4938875305625,1222.4938875305625,1.0,9902.200488997567,9902.200488997567
6651,全宇昕,2026-06-18,not_locked,156.5,155.5,-1.0,-0.006389776357827476,1812,474.65,3.817549773517329,1812000,638.9776357827476,638.9776357827476,1.0,-638.9776357827476,-638.9776357827476
6672,騰輝電子-KY,2026-06-18,not_locked,249.0,245.5,-3.5,-0.014056224899598393,7230,5812.25,1.2439244698696719,7230000,401.60642570281124,401.60642570281124,1.0,-1405.6224899598394,-1405.6224899598394
6693,廣閎科,2026-06-18,locked,215.0,236.5,21.5,0.1,1078,1956.3,0.5510402290037315,1078000,465.1162790697674,465.1162790697674,1.0,10000.0,10000.0
6719,力智,2026-06-18,locked,260.5,279.5,19.0,0.07293666026871401,4105,2797.95,1.4671455887346094,4105000,383.8771593090211,383.8771593090211,1.0,7293.666026871401,7293.666026871401
6725,矽科宏晟,2026-06-18,locked,367.0,367.0,0.0,0.0,1580,389.4,4.057524396507447,1580000,272.47956403269757,272.47956403269757,1.0,0.0,0.0
6727,亞泰金屬,2026-06-18,locked,449.0,466.0,17.0,0.0378619153674833,1381,2088.75,0.6611609814482345,1381000,222.71714922048997,222.71714922048997,1.0,3786.1915367483293,3786.1915367483293
6789,采鈺,2026-06-18,locked,543.0,579.0,36.0,0.06629834254143646,4047,3088.4,1.3103872555368474,4047000,184.1620626151013,184.1620626151013,1.0,6629.834254143647,6629.834254143647
6799,來頡,2026-06-18,locked,99.9,104.0,4.099999999999994,0.04104104104104098,1148,1199.1,0.9573847051955634,1148000,1001.001001001001,1001.001001001001,1.0,4104.104104104098,4104.104104104098
6821,聯寶,2026-06-18,locked,67.6,68.7,1.1000000000000085,0.016272189349112554,1409,2143.85,0.6572288173146442,1409000,1479.2899408284025,1479.2899408284025,1.0,1627.2189349112552,1627.2189349112552
6823,濾能,2026-06-18,locked,73.1,73.2,0.10000000000000853,0.001367989056087668,249,191.85,1.2978889757623144,249000,1367.9890560875515,1367.9890560875515,1.0,136.7989056087668,136.7989056087668
